id,determination_score,determination_id,event_id,date,deployment_id,deployment_name,phylum,class,order,superfamily,family,subfamily,tribe,subtribe,genus,species,bbox
820366,0.8942480087280271,11613,10359,Oct 1 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8606.0, 6058.0, 8941.0, 6920.0]"
820367,0.828249454498291,11613,10359,Oct 1 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[76.0, 4917.0, 1306.0, 6920.0]"
820368,0.83082640171051,11613,10359,Oct 1 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7833.0, 5904.0, 8933.0, 6904.0]"
820369,0.9467409849166871,11613,10359,Oct 1 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7214.0, 251.0, 7931.0, 721.0]"
820370,0.646652400493621,11613,10359,Oct 1 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[278.0, 4934.0, 1286.0, 6145.0]"
820371,0.127139374613761,2003,10359,Oct 1 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tineoidea,Tineidae,Tineinae,Tinea,,Tinea,Tinea pellionella,"[4618.0, 5777.0, 4936.0, 6095.0]"
820372,0.15640771389007502,7355,10359,Oct 1 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Isturgia,Isturgia,Isturgia dislocaria,"[666.0, 4481.0, 1067.0, 4756.0]"
820373,0.952910006046295,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7653.0, 5734.0, 8615.0, 6841.0]"
820374,0.960703909397125,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5944.0, 1940.0, 6153.0, 2257.0]"
820375,0.9053704142570491,11613,10271,Jun 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[390.0, 5561.0, 1342.0, 6675.0]"
820376,0.9211158156394951,11613,10288,Aug 18 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[354.0, 5840.0, 1135.0, 6893.0]"
820377,0.9513561129570001,11613,10288,Aug 18 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[4472.0, 307.0, 4732.0, 507.0]"
820378,0.9482679963111871,11613,10288,Aug 18 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7607.0, 5770.0, 8558.0, 6843.0]"
820379,0.9543508887290951,11613,10286,Aug 13 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7652.0, 5734.0, 8615.0, 6846.0]"
820380,0.207907140254974,7279,10286,Aug 13 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria fissinotata,"[2223.0, 4828.0, 2707.0, 5073.0]"
820381,1.0,6365,10286,Aug 13 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[6342.0, 2829.0, 6686.0, 3499.0]"
820382,0.192492827773094,7281,10286,Aug 13 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria aemulataria,"[3792.0, 3794.0, 4055.0, 4033.0]"
820383,0.9585332870483391,11613,10300,Sep 19 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7705.0, 5685.0, 8562.0, 6906.0]"
820384,1.0,6,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[5960.0, 2796.0, 6515.0, 3103.0]"
820385,0.18674612045288003,7462,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Acentropinae,Elophila,,Elophila,Elophila gyralis,"[5870.0, 170.0, 5993.0, 356.0]"
820386,0.05733559653162901,2003,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tineoidea,Tineidae,Tineinae,Tinea,,Tinea,Tinea pellionella,"[3703.0, 2009.0, 3850.0, 2193.0]"
820387,0.14036583900451602,300,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Tortricini,Acleris,Acleris,Acleris hastiana,"[5578.0, 11.0, 5796.0, 146.0]"
820388,0.192924886941909,466,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Epinotia,Epinotia,Epinotia solandriana,"[5753.0, 969.0, 5929.0, 1124.0]"
820389,1.0,6,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Campaeini,Campaea,Campaea,Campaea perlata,"[7970.0, 2303.0, 8402.0, 2767.0]"
820390,0.16034992039203602,6594,10300,Sep 19 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Aethes,Aethes,Aethes biscana,"[8563.0, 4385.0, 8750.0, 4512.0]"
820391,1.0,6954,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Drepanoidea,Drepanidae,Drepaninae,Drepanini,Drepana,Drepana,Drepana arcuata,"[1622.0, 2919.0, 1880.0, 3285.0]"
820392,0.932161271572113,11613,10360,Oct 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5688.0, 884.0, 6944.0]"
820393,0.8855934739112851,11613,10360,Oct 3 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7835.0, 5895.0, 8939.0, 6907.0]"
820394,0.11393508315086301,7324,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia americalis,"[4559.0, 5836.0, 4810.0, 6109.0]"
820395,0.31160312891006403,4219,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Hypeninae,Hypena,,Hypena,Hypena scabra,"[85.0, 5359.0, 379.0, 5597.0]"
820396,0.17071205377578702,4205,10360,Oct 3 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Idia,,Idia,Idia aemula,"[4436.0, 154.0, 4665.0, 381.0]"
820397,0.936808228492736,11613,10377,Jun 9 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7937.0, 5386.0, 9152.0, 6944.0]"
820398,0.921535551548004,11613,10377,Jun 9 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[12.0, 5837.0, 570.0, 6926.0]"
820399,0.8518102765083311,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[40.0, 5088.0, 1381.0, 6918.0]"
820400,0.932963073253631,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8607.0, 6032.0, 8940.0, 6930.0]"
820401,0.9384436607360841,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7740.0, 5956.0, 8977.0, 6851.0]"
820402,0.9580007195472711,11613,10349,Sep 8 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5746.0, 915.0, 6935.0]"
820403,0.9104988574981691,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7562.0, 5143.0, 7924.0, 5285.0]"
820404,1.0,6954,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Drepanoidea,Drepanidae,Drepaninae,Drepanini,Drepana,Drepana,Drepana arcuata,"[1590.0, 2932.0, 1976.0, 3246.0]"
820405,1.0,2613,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Anagogini,,Plagodis,,"[3260.0, 1017.0, 3792.0, 1443.0]"
820406,0.423687815666198,32,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Disclisioprocta,Disclisioprocta,Disclisioprocta stellata,"[8285.0, 4469.0, 8521.0, 4767.0]"
820407,0.170467570424079,3936,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Hemitheini,Chlorochlamys,Chlorochlamys,Chlorochlamys chloroleucaria,"[6568.0, 1443.0, 6776.0, 1689.0]"
820408,0.205990746617317,32,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Disclisioprocta,Disclisioprocta,Disclisioprocta stellata,"[7564.0, 5682.0, 7883.0, 5857.0]"
820409,0.946393311023712,11613,10286,Aug 13 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7693.0, 5790.0, 8604.0, 6906.0]"
820410,0.8290640711784361,11613,10286,Aug 13 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[571.0, 5739.0, 1598.0, 6177.0]"
820411,1.0,5489,10286,Aug 13 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Pantheinae,Panthea,,Panthea,Panthea furcilla,"[7099.0, 5647.0, 7382.0, 6015.0]"
820412,1.0,6551,10286,Aug 13 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Besma,Besma,Besma quercivoraria,"[4534.0, 4195.0, 5116.0, 4582.0]"
820413,1.0,6365,10286,Aug 13 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[6344.0, 2828.0, 6685.0, 3497.0]"
820414,0.9226652979850761,11613,10385,Jul 2 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[0.0, 5760.0, 547.0, 6944.0]"
820415,0.9347742199897761,11613,10385,Jul 2 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7927.0, 5329.0, 9152.0, 6911.0]"
820416,0.303649395704269,5737,10385,Jul 2 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Dichomeridinae,Dichomeris,,Dichomeris,Dichomeris ventrellus,"[112.0, 4708.0, 242.0, 4937.0]"
820417,0.09607720375061,6933,10385,Jul 2 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Crambidae,Scopariinae,Scoparia,,Scoparia,Scoparia basalis,"[7862.0, 4902.0, 8007.0, 5061.0]"
820418,0.267061531543731,15,10385,Jul 2 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[4735.0, 615.0, 4870.0, 823.0]"
820419,0.302954316139221,7494,10385,Jul 2 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[3553.0, 1056.0, 3659.0, 1222.0]"
820420,0.328016340732574,15,10385,Jul 2 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Chrysauginae,Arta,,Arta,Arta statalis,"[5962.0, 4344.0, 6079.0, 4522.0]"
820421,0.954907655715942,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7344.0, 1134.0, 7521.0, 1335.0]"
820422,0.894594669342041,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[3686.0, 4289.0, 3794.0, 4498.0]"
820423,0.9432487487792961,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[4089.0, 3782.0, 4251.0, 3975.0]"
820424,0.9407406449317931,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7984.0, 5391.0, 9152.0, 6944.0]"
820425,0.88994687795639,11613,10367,May 16 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7880.0, 5024.0, 8010.0, 5237.0]"
820426,0.8312323093414301,11613,10369,May 21 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7683.0, 5361.0, 9152.0, 6944.0]"
820427,0.922328889369964,11613,10292,Aug 29 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7639.0, 5717.0, 8524.0, 6910.0]"
820428,1.0,6365,10292,Aug 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Ennomini,Lambdina,Lambdina,Lambdina fiscellaria,"[4416.0, 4252.0, 4885.0, 4815.0]"
820429,1.0,5489,10292,Aug 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Pantheinae,Panthea,,Panthea,Panthea furcilla,"[1288.0, 4346.0, 1640.0, 4813.0]"
820430,1.0,48,10292,Aug 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,,,,,,"[4.0, 4986.0, 423.0, 5283.0]"
820431,0.384553164243698,7494,10292,Aug 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[1839.0, 4666.0, 2061.0, 4858.0]"
820432,0.5493838191032411,4468,10292,Aug 29 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cnephasiini,Decodes,Decodes,Decodes basiplagana,"[6818.0, 3535.0, 6972.0, 3701.0]"
820433,0.947056710720062,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[5164.0, 4365.0, 5518.0, 4484.0]"
820434,0.924584567546844,11613,10253,Apr 23 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7562.0, 5150.0, 7921.0, 5285.0]"
820435,0.334413886070251,6482,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Baptini,Lomographa,Lomographa,Lomographa glomeraria,"[8013.0, 5723.0, 8517.0, 6087.0]"
820436,0.147546917200088,2945,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Xanthorhoini,Costaconvexa,Costaconvexa,Costaconvexa centrostrigaria,"[8284.0, 4477.0, 8534.0, 4758.0]"
820437,1.0,6954,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Drepanoidea,Drepanidae,Drepaninae,Drepanini,Drepana,Drepana,Drepana arcuata,"[1600.0, 2930.0, 1985.0, 3244.0]"
820438,0.37914493680000305,6448,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Geometrinae,Nemoriini,Nemoria,Nemoria,Nemoria bistriaria,"[6495.0, 1461.0, 6756.0, 1735.0]"
820439,0.205444142222404,5114,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Erebinae,Thermesiini,Ascalapha,Ascalapha,Ascalapha odorata,"[7566.0, 5686.0, 7878.0, 5859.0]"
820440,1.0,6482,10253,Apr 23 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Baptini,Lomographa,Lomographa,Lomographa glomeraria,"[8732.0, 3149.0, 9152.0, 3555.0]"
820441,0.935468196868896,11613,10322,Jun 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[472.0, 3996.0, 910.0, 4503.0]"
820442,0.9473572969436641,11613,10322,Jun 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5766.0, 892.0, 6930.0]"
820443,0.9353776574134821,11613,10322,Jun 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[1921.0, 3438.0, 2526.0, 3793.0]"
820444,0.926490485668182,11613,10322,Jun 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7633.0, 5918.0, 9021.0, 6910.0]"
820445,0.07425560057163201,6581,10322,Jun 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Choristoneura,Choristoneura,Choristoneura fumiferana,"[8957.0, 2388.0, 9100.0, 2588.0]"
820446,0.21265350282192202,7307,10322,Jun 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Herminiinae,Zanclognatha,,Zanclognatha,Zanclognatha cruralis,"[1570.0, 2209.0, 2167.0, 2722.0]"
820447,0.9441002011299131,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[3189.0, 3565.0, 3310.0, 3746.0]"
820448,0.926995456218719,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7052.0, 1483.0, 7202.0, 1693.0]"
820449,0.834806978702545,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[3156.0, 2900.0, 3341.0, 3106.0]"
820450,0.9468283057212831,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8420.0, 3404.0, 8614.0, 3595.0]"
820451,0.9522454142570491,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[20.0, 5828.0, 879.0, 6944.0]"
820452,0.9503763318061821,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[397.0, 3965.0, 576.0, 4170.0]"
820453,0.9381218552589411,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8728.0, 4638.0, 8894.0, 4849.0]"
820454,0.52696818113327,6025,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Epipaschiinae,Pococera,,Pococera,Pococera asperatella,"[1999.0, 3989.0, 2319.0, 4192.0]"
820455,0.42981693148612904,36,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Macaria,Macaria,Macaria bisignata,"[1624.0, 5346.0, 2179.0, 5903.0]"
820456,0.359879463911056,5970,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Bombycoidea,Sphingidae,Smerinthinae,Smerinthini,Paonias,Paonias,Paonias myops,"[7383.0, 5910.0, 9131.0, 6931.0]"
820457,0.140063092112541,5342,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Xylenini,Xylenina,Agrochola,Agrochola bicolorago,"[7788.0, 6717.0, 8267.0, 6928.0]"
820458,0.9406059384346,11613,10335,Jul 18 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5801.0, 957.0, 6944.0]"
820459,0.38098061084747303,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[7657.0, 5713.0, 9100.0, 6925.0]"
820460,1.0,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[1037.0, 6547.0, 1386.0, 6803.0]"
820461,0.17551790177822102,4914,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Hypenodinae,Dyspyralis,,Dyspyralis,Dyspyralis puncticosta,"[6483.0, 2924.0, 6640.0, 3094.0]"
820462,0.32682684063911405,466,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Olethreutinae,Eucosmini,Epinotia,Epinotia,Epinotia solandriana,"[4685.0, 726.0, 4874.0, 888.0]"
820463,0.097135953605175,6035,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Moodna,,Moodna,Moodna ostrinella,"[5468.0, 4599.0, 5602.0, 4759.0]"
820464,1.0,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[3362.0, 668.0, 3672.0, 917.0]"
820465,1.0,4767,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Argyrotaenia,Argyrotaenia,Argyrotaenia quercifoliana,"[7441.0, 3954.0, 7589.0, 4133.0]"
820466,1.0,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[4943.0, 2312.0, 5190.0, 2640.0]"
820467,1.0,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[4928.0, 6227.0, 5130.0, 6505.0]"
820468,1.0,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[4632.0, 3987.0, 4891.0, 4262.0]"
820469,0.5432502627372741,5514,10335,Jul 18 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[33.0, 5082.0, 1447.0, 6944.0]"
820470,0.937498807907104,11613,10376,Jun 6 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7966.0, 5367.0, 9152.0, 6944.0]"
820471,0.7072818875312801,11613,10262,May 26 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[424.0, 5619.0, 1703.0, 6371.0]"
820472,0.14131836593151,6338,10262,May 26 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Macariini,Heliomata,Heliomata,Heliomata cycladata,"[7621.0, 5846.0, 8634.0, 6746.0]"
820473,0.117154121398925,7494,10370,May 23 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[6005.0, 436.0, 6224.0, 542.0]"
820474,0.314869225025177,6559,10370,May 23 2025,296,SYD,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Archipini,Clepsis,Clepsis,Clepsis peritana,"[7966.0, 5359.0, 9152.0, 6944.0]"
820475,0.561711549758911,11613,10280,Jul 14 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[3196.0, 5014.0, 3372.0, 5385.0]"
820476,0.919643580913543,11613,10280,Jul 14 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7693.0, 5880.0, 8680.0, 6923.0]"
820477,0.43956679105758606,7193,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Heliothinae,Schinia,,Schinia,Schinia florida,"[6087.0, 5357.0, 6540.0, 5877.0]"
820478,0.270056396722793,7494,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Sparganothini,Cenopis,Cenopis,Cenopis diluticostana,"[5857.0, 2326.0, 5975.0, 2500.0]"
820479,0.168855667114257,404,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Tortricoidea,Tortricidae,Tortricinae,Cochylini,Euliina,Eulia,Eulia ministrana,"[5520.0, 2060.0, 5708.0, 2194.0]"
820480,0.441597342491149,4152,10280,Jul 14 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Ennominae,Boarmiini,Ectropis,Ectropis,Ectropis crepuscularia,"[1940.0, 1092.0, 2556.0, 1539.0]"
820481,0.906484842300415,11613,10269,Jun 18 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7731.0, 5823.0, 8631.0, 6910.0]"
820482,0.9283294677734371,11613,10376,Jun 6 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[7802.0, 5396.0, 9152.0, 6944.0]"
820483,0.712812602519989,11613,10376,Jun 6 2025,296,SYD,,,Not Lepidoptera,,,,,,,,"[5186.0, 5143.0, 5493.0, 5680.0]"
820484,0.85109519958496,11613,10263,May 28 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[8364.0, 6419.0, 8658.0, 6877.0]"
820485,0.957024872303009,11613,10283,Jul 21 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7699.0, 5704.0, 8596.0, 6902.0]"
820486,1.0,5514,10283,Jul 21 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Erebidae,Arctiinae,Lithosiini,Cisthenina,Hypoprepia,Hypoprepia fucosa,"[3514.0, 4395.0, 3783.0, 4970.0]"
820487,0.9515634179115291,11613,10344,Aug 25 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5699.0, 870.0, 6944.0]"
820488,0.9313889741897581,11613,10344,Aug 25 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7753.0, 5954.0, 9000.0, 6844.0]"
820489,0.91342943906784,11613,10344,Aug 25 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8498.0, 6007.0, 8946.0, 6936.0]"
820490,0.9468191862106321,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[7103.0, 4350.0, 7270.0, 4516.0]"
820491,0.9458264112472531,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[387.0, 3974.0, 583.0, 4169.0]"
820492,0.9492807388305661,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8372.0, 3383.0, 8557.0, 3658.0]"
820493,0.9454136490821831,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[430.0, 4921.0, 1547.0, 6104.0]"
820494,0.8985240459442131,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[0.0, 5717.0, 1005.0, 6944.0]"
820495,0.9471635818481441,11613,10324,Jun 23 2025,325,CAR,,,Not Lepidoptera,,,,,,,,"[8003.0, 5990.0, 9003.0, 6944.0]"
820496,0.276810765266418,6101,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Pyraloidea,Pyralidae,Phycitinae,Phycitini,Ephestiodes,Ephestiodes,Ephestiodes infimella,"[294.0, 3785.0, 403.0, 3963.0]"
820497,0.037099085748195,7323,10324,Jun 23 2025,325,CAR,Arthropoda,Insecta,Lepidoptera,Noctuoidea,Noctuidae,Noctuinae,Caradrinini,Athetiina,Proxenus,Proxenus miranda,"[2243.0, 3025.0, 2379.0, 3216.0]"
820498,0.9471724033355711,11613,10297,Sep 12 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[4383.0, 4023.0, 4707.0, 4680.0]"
820499,0.959180176258087,11613,10297,Sep 12 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7720.0, 5610.0, 8585.0, 6919.0]"
820500,0.270713955163955,2817,10297,Sep 12 2025,297,AMA,Arthropoda,Insecta,Lepidoptera,Geometroidea,Geometridae,Larentiinae,Eupitheciini,Eupithecia,Eupithecia,Eupithecia tripunctaria,"[3852.0, 4790.0, 4127.0, 5009.0]"
820501,0.9566264152526851,11613,10293,Sep 1 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[7679.0, 5583.0, 8514.0, 6851.0]"
820502,0.9594207406044001,11613,10293,Sep 1 2025,297,AMA,,,Not Lepidoptera,,,,,,,,"[3487.0, 3489.0, 3752.0, 3894.0]"
